1.405	2.4144
1.410	2.4184
1.415	2.4224
1.420	2.4224
1.425	2.4224
1.430	2.4184
1.435	2.4224
1.440	2.4144
1.445	2.4184
1.450	2.4184
1.455	2.4304
1.460	2.4184
1.465	2.4184
1.470	2.4144
1.475	2.4184
1.480	2.4184
1.485	2.4224
1.490	2.4184
1.495	2.4224
1.500	2.4144
1.505	2.4224
1.510	2.4184
1.515	2.4224
1.520	2.4184
1.525	2.4184
1.530	2.4184
1.535	2.4184
1.540	2.4224
1.545	2.4184
1.550	2.4144
1.555	2.4184
1.560	2.4144
1.565	2.4184
1.570	2.4144
1.575	2.4104
1.580	2.4144
1.585	2.4144
1.590	2.4184
1.595	2.4184
1.600	2.4144
1.605	2.4224
1.610	2.4224
1.615	2.4224
1.620	2.4224
1.625	2.4184
1.630	2.4184
1.635	2.4344
1.640	2.4224
1.645	2.4224
1.650	2.4224
1.655	2.4184
1.660	2.4184
1.665	2.4304
1.670	2.4224
1.675	2.4184
1.680	2.4304
1.685	2.4224
1.690	2.4184
1.695	2.4304
1.700	2.4224
1.705	2.4184
1.710	2.4144
1.715	2.4144
1.720	2.4144
1.725	2.4184
1.730	2.4304
1.735	2.4184
1.740	2.4184
1.745	2.4144
1.750	2.4144
1.755	2.4144
1.760	2.4184
1.765	2.4224
1.770	2.4144
1.775	2.4224
1.780	2.4144
1.785	2.4184
1.790	2.4224
1.795	2.4344
1.800	2.4184
1.805	2.4184
1.810	2.4104
1.815	2.4184
1.820	2.4184
1.825	2.4104
1.830	2.4184
1.835	2.4144
1.840	2.4304
1.845	2.4184
1.850	2.4144
1.855	2.4144
1.860	2.4224
1.865	2.4184
1.870	2.4224
1.875	2.4304
1.880	2.4104
1.885	2.4184
1.890	2.4144
1.895	2.4104
1.900	2.4224
1.905	2.4184
1.910	2.3584
1.915	2.3624
1.920	2.3744
1.925	2.3864
1.930	2.3744
1.935	2.3744
1.940	2.3464
1.945	2.3944
1.950	2.3424
1.955	2.3384
1.960	2.3224
1.965	2.3264
1.970	2.3224
1.975	2.3104
1.980	2.2944
1.985	2.2704
1.990	1.9104
1.995	2.4224
2.000	2.3304
2.005	2.2544
2.010	2.2064
2.015	2.2344
2.020	2.2424
2.025	2.2384
2.030	2.2344
2.035	2.2344
2.040	2.2384
2.045	2.2424
2.050	2.2504
2.055	2.2504
2.060	2.2344
2.065	2.2344
2.070	2.2384
2.075	2.2384
2.080	2.2544
2.085	2.2504
2.090	2.2584
2.095	2.2224
2.100	2.2584
2.105	2.2344
2.110	2.2584
2.115	2.2064
2.120	2.2664
2.125	2.2504
2.130	2.2424
2.135	2.2144
2.140	2.2664
2.145	2.2184
2.150	2.2664
2.155	2.2304
2.160	2.2504
2.165	2.2384
2.170	2.2504
2.175	2.2304
2.180	2.2504
2.185	2.2424
2.190	2.2424
2.195	2.2224
2.200	2.2184
2.205	2.2384
2.210	2.2424
2.215	2.2384
2.220	2.2384
2.225	2.1984
2.230	2.2544
2.235	2.2184
2.240	2.2424
2.245	2.2064
2.250	2.2304
2.255	2.2384
2.260	2.2384
2.265	2.2224
2.270	2.2384
2.275	2.2224
2.280	2.2384
2.285	2.2384
2.290	2.2184
2.295	2.2144
2.300	2.2344
2.305	2.2184
2.310	2.2144
2.315	2.2224
2.320	2.2144
2.325	2.2224
2.330	2.2184
2.335	2.2184
2.340	2.2224
2.345	2.2304
2.350	2.2064
2.355	2.2184
2.360	2.2224
2.365	2.2224
2.370	2.2064
2.375	2.1984
2.380	2.2304
2.385	2.2224
2.390	2.2184
2.395	2.2224
2.400	2.2304
2.405	2.2024
2.410	2.2184
2.415	2.2144
2.420	2.2304
2.425	2.2024
2.430	2.2304
2.435	2.2024
2.440	2.2184
2.445	2.2064
2.450	2.2064
2.455	2.2024
2.460	2.2184
2.465	2.1984
2.470	2.2064
2.475	2.1944
2.480	2.2064
2.485	2.2064
2.490	2.2024
2.495	2.2144
2.500	2.2064
2.505	2.2024
2.510	2.2144
2.515	2.2064
2.520	2.2024
2.525	2.1624
2.530	2.2344
2.535	2.1944
2.540	2.2144
2.545	2.1944
2.550	2.1984
2.555	2.1984
2.560	2.2064
2.565	2.2144
2.570	2.1824
2.575	2.1984
2.580	2.1984
2.585	2.1984
2.590	2.2024
2.595	2.1984
2.600	2.2144
2.605	2.1864
2.610	2.1624
2.615	2.2184
2.620	2.1784
2.625	2.1984
2.630	2.2024
2.635	2.1784
2.640	2.1864
2.645	2.1864
2.650	2.1864
2.655	2.2064
2.660	2.1864
2.665	2.1944
2.670	2.1944
2.675	2.1784
2.680	2.2064
2.685	2.1704
2.690	2.1624
2.695	2.1824
2.700	2.1864
2.705	2.1944
2.710	2.1584
2.715	2.2024
2.720	2.1784
2.725	2.1864
2.730	2.1824
2.735	2.1864
2.740	2.1824
2.745	2.1664
2.750	2.1944
2.755	2.1704
2.760	2.1784
2.765	2.1984
2.770	2.1624
2.775	2.1984
2.780	2.1464
2.785	2.2144
2.790	2.1584
2.795	2.1824
2.800	2.1784
2.805	2.1504
2.810	2.1824
2.815	2.2184
2.820	2.1344
2.825	2.1824
2.830	2.1704
2.835	2.1784
2.840	2.1664
2.845	2.1704
2.850	2.1584
2.855	2.1664
2.860	2.1664
2.865	2.1584
2.870	2.1944
2.875	2.1584
2.880	2.1864
2.885	2.1344
2.890	2.1624
2.895	2.1704
2.900	2.1704
2.905	2.1624
2.910	2.1664
2.915	2.1624
2.920	2.1944
2.925	2.1424
2.930	2.1664
2.935	2.1704
2.940	2.1664
2.945	2.1624
2.950	2.1664
2.955	2.1624
2.960	2.1664
2.965	2.1624
2.970	2.1264
2.975	2.1984
2.980	2.1584
2.985	2.1824
2.990	2.1464
2.995	2.1504
3.000	2.1504
3.005	2.1584
3.010	2.1704
3.015	2.1584
3.020	2.1064
3.025	2.1944
3.030	2.1584
3.035	2.1464
3.040	2.1824
3.045	2.1144
3.050	2.1824
3.055	2.1584
3.060	2.1464
3.065	2.1584
3.070	2.1464
3.075	2.1784
3.080	2.1504
3.085	2.1464
3.090	2.1584
3.095	2.1504
3.100	2.1504
3.105	2.1624
3.110	2.1304
3.115	2.1624
3.120	2.1584
3.125	2.1464
3.130	2.1424
3.135	2.1624
3.140	2.1464
3.145	2.1624
3.150	2.1424
3.155	2.1584
3.160	2.1464
3.165	2.1504
3.170	2.1504
3.175	2.1424
3.180	2.1584
3.185	2.0624
3.190	2.1944
3.195	2.0984
3.200	2.1704
3.205	2.1424
3.210	2.1624
3.215	2.1624
3.220	2.2064
3.225	2.1864
3.230	2.1784
3.235	2.1064
3.240	2.1504
3.245	2.1624
3.250	2.1704
3.255	2.1504
3.260	2.1824
3.265	2.1424
3.270	2.1584
3.275	2.1664
3.280	2.1584
3.285	2.1304
3.290	2.1704
3.295	2.2024
3.300	2.0984
3.305	2.1704
3.310	2.1424
3.315	2.1504
3.320	2.1784
3.325	2.1504
3.330	2.1464
3.335	2.1464
3.340	2.1584
3.345	2.1664
3.350	2.1464
3.355	2.1664
3.360	2.1344
3.365	2.1504
3.370	2.1784
3.375	2.1624
3.380	2.1624
3.385	2.2744
3.390	2.0864
3.395	2.1664
3.400	2.1664
3.405	2.1784
3.410	2.1344
3.415	2.1704
3.420	2.1264
3.425	2.1584
3.430	2.0984
3.435	2.2024
3.440	2.1624
3.445	2.1624
3.450	2.1504
3.455	2.1224
3.460	2.1784
3.465	2.1584
3.470	2.1504
3.475	2.1624
3.480	2.1624
3.485	2.1624
3.490	2.1624
3.495	2.1584
3.500	2.1584
3.505	2.1784
3.510	2.1424
3.515	2.1664
3.520	2.1504
3.525	2.1704
3.530	2.1664
3.535	2.1344
3.540	2.1624
3.545	2.1624
3.550	2.1704
3.555	2.1664
3.560	2.1664
3.565	2.1624
3.570	2.1624
3.575	2.1584
3.580	2.1624
3.585	2.1624
3.590	2.1784
3.595	2.1504
3.600	2.1624
3.605	2.1624
3.610	2.2184
3.615	2.1264
3.620	2.1784
3.625	2.1144
3.630	2.2184
3.635	2.1584
3.640	2.1704
3.645	2.1664
3.650	2.1664
3.655	2.1784
3.660	2.1704
3.665	2.1224
3.670	2.1664
3.675	2.1584
3.680	2.1864
3.685	2.1864
3.690	2.1624
3.695	2.1704
3.700	2.1664
3.705	2.1784
3.710	2.1704
3.715	2.2944
3.720	2.0544
3.725	2.1944
3.730	2.1464
3.735	2.1864
3.740	2.1704
3.745	2.1584
3.750	2.1704
3.755	2.1664
3.760	2.1784
3.765	2.1784
3.770	2.2424
3.775	2.1504
3.780	2.1424
3.785	2.1504
3.790	2.1624
3.795	2.1984
3.800	2.1264
3.805	2.1824
3.810	2.1584
3.815	2.1784
3.820	2.1984
3.825	2.1664
3.830	2.1944
3.835	2.1664
3.840	2.1944
3.845	2.1784
3.850	2.1344
3.855	2.2024
3.860	2.1624
3.865	2.1864
3.870	2.1824
3.875	2.1704
3.880	2.1984
3.885	2.1704
3.890	2.1864
3.895	2.1824
3.900	2.1784
3.905	2.1864
3.910	2.1784
3.915	2.1864
3.920	2.1704
3.925	2.2864
3.930	2.1264
3.935	2.1864
3.940	2.1624
3.945	2.1944
3.950	2.1784
3.955	2.1864
3.960	2.1784
3.965	2.1664
3.970	2.2504
3.975	2.0504
3.980	2.1984
3.985	2.1464
3.990	2.2064
3.995	2.1984
4.000	2.1944
4.005	2.1664
4.010	2.1664
4.015	2.1864
4.020	2.1824
4.025	2.1824
4.030	2.1664
4.035	2.1784
4.040	2.1864
4.045	2.1944
4.050	2.1704
4.055	2.1864
4.060	2.1824
4.065	2.1864
4.070	2.1944
4.075	2.1624
4.080	2.1864
4.085	2.1984
4.090	2.1824
4.095	2.1824
4.100	2.1944
4.105	2.1664
4.110	2.1824
4.115	2.1864
4.120	2.1824
4.125	2.2424
4.130	2.1584
4.135	2.1824
4.140	2.1984
4.145	2.1864
4.150	2.1984
4.155	2.1664
4.160	2.1944
4.165	2.1664
4.170	2.1984
4.175	2.1784
4.180	2.1824
4.185	2.1944
4.190	2.1984
4.195	2.1824
4.200	2.1864
4.205	2.2024
4.210	2.1624
4.215	2.1984
4.220	2.1944
4.225	2.1944
4.230	2.1864
4.235	2.1824
4.240	2.1984
4.245	2.1824
4.250	2.1944
4.255	2.1864
4.260	2.2024
4.265	2.1664
4.270	2.2344
4.275	2.1824
4.280	2.2024
4.285	2.1984
4.290	2.1944
4.295	2.1984
4.300	2.1984
4.305	2.2184
4.310	2.2024
4.315	2.2064
4.320	2.1984
4.325	2.2024
4.330	2.2024
4.335	2.2144
4.340	2.1944
4.345	2.1784
4.350	2.2344
4.355	2.1824
4.360	2.2224
4.365	2.2024
4.370	2.2184
4.375	2.1984
4.380	2.1984
4.385	2.2304
4.390	2.1984
4.395	2.2184
4.400	2.2064
4.405	2.2224
4.410	2.2144
4.415	2.2144
4.420	2.2184
4.425	2.2344
4.430	2.2144
4.435	2.2144
4.440	2.2224
4.445	2.2384
4.450	2.2024
4.455	2.2544
4.460	2.2024
4.465	2.2304
4.470	2.2144
4.475	2.2344
4.480	2.2304
4.485	2.2184
4.490	2.2304
4.495	2.2224
4.500	2.2424
4.505	2.2224
4.510	2.2384
4.515	2.2344
4.520	2.2224
4.525	2.2424
4.530	2.2344
4.535	2.2304
4.540	2.2384
4.545	2.2184
4.550	2.2344
4.555	2.2424
4.560	2.2224
4.565	2.2504
4.570	2.2424
4.575	2.2384
4.580	2.2344
4.585	2.2424
4.590	2.2384
4.595	2.2344
4.600	2.2584
4.605	2.2344
4.610	2.2424
4.615	2.2504
4.620	2.2344
4.625	2.2544
4.630	2.2424
4.635	2.2424
4.640	2.2504
4.645	2.2504
4.650	2.2704
4.655	2.2344
4.660	2.2664
4.665	2.2424
4.670	2.2504
4.675	2.2584
4.680	2.2384
4.685	2.2664
4.690	2.2544
4.695	2.2584
4.700	2.2664
4.705	2.2384
4.710	2.2544
4.715	2.2704
4.720	2.2424
4.725	2.2544
4.730	2.2504
4.735	2.2584
4.740	2.2504
4.745	2.2584
4.750	2.2664
4.755	2.2544
4.760	2.2584
4.765	2.2424
4.770	2.2744
4.775	2.2584
4.780	2.2704
4.785	2.2584
4.790	2.2664
4.795	2.2664
4.800	2.2704
4.805	2.2584
4.810	2.2584
4.815	2.2664
4.820	2.2744
4.825	2.2544
4.830	2.2744
4.835	2.2704
4.840	2.2784
4.845	2.2704
4.850	2.2704
4.855	2.2784
4.860	2.2704
4.865	2.2704
4.870	2.2664
4.875	2.2784
4.880	2.2744
4.885	2.2784
4.890	2.2584
4.895	2.2864
4.900	2.2704
4.905	2.2784
4.910	2.2744
4.915	2.2704
4.920	2.2784
4.925	2.2744
4.930	2.2784
4.935	2.2784
4.940	2.2784
4.945	2.2744
4.950	2.2784
4.955	2.2784
4.960	2.2744
4.965	2.2864
4.970	2.2944
4.975	2.2784
4.980	2.2904
4.985	2.2864
4.990	2.3024
4.995	2.2864
5.000	2.2784
5.005	2.2864
5.010	2.2944
5.015	2.2904
5.020	2.2904
5.025	2.2744
5.030	2.3024
5.035	2.2864
5.040	2.2744
5.045	2.2864
5.050	2.2904
5.055	2.2904
5.060	2.2864
5.065	2.3024
5.070	2.3024
5.075	2.2864
5.080	2.2864
5.085	2.2904
5.090	2.3064
5.095	2.3064
5.100	2.2904
5.105	2.3024
5.110	2.2864
5.115	2.2904
5.120	2.3224
5.125	2.2904
5.130	2.2944
5.135	2.2864
5.140	2.2864
5.145	2.2944
5.150	2.3024
5.155	2.2904
5.160	2.2904
5.165	2.3024
5.170	2.3024
5.175	2.3024
5.180	2.3024
5.185	2.2904
5.190	2.3024
5.195	2.3024
5.200	2.2904
5.205	2.2904
5.210	2.3064
5.215	2.3064
5.220	2.2944
5.225	2.2944
5.230	2.3024
5.235	2.3104
5.240	2.3144
5.245	2.3024
5.250	2.3144
5.255	2.3104
5.260	2.3104
5.265	2.3224
5.270	2.3104
5.275	2.3144
5.280	2.3144
5.285	2.3224
5.290	2.3104
5.295	2.3104
5.300	2.3104
5.305	2.3104
5.310	2.3064
5.315	2.3104
5.320	2.3064
5.325	2.3064
5.330	2.3104
5.335	2.3104
5.340	2.3224
5.345	2.3064
5.350	2.3064
5.355	2.3144
5.360	2.3064
5.365	2.3264
5.370	2.3024
5.375	2.3224
5.380	2.3144
5.385	2.3224
5.390	2.3104
5.395	2.3144
5.400	2.3264
5.405	2.3064
5.410	2.3264
5.415	2.3104
5.420	2.3104
5.425	2.3224
5.430	2.3104
5.435	2.3264
5.440	2.3104
5.445	2.3304
5.450	2.3104
5.455	2.3384
5.460	2.3144
5.465	2.3224
5.470	2.3384
5.475	2.3104
5.480	2.3304
5.485	2.3144
5.490	2.3304
5.495	2.3144
5.500	2.3384
5.505	2.3104
5.510	2.3384
5.515	2.3304
5.520	2.3104
5.525	2.3384
5.530	2.3224
5.535	2.3304
5.540	2.3304
5.545	2.3264
5.550	2.3144
5.555	2.3304
5.560	2.3424
5.565	2.3264
5.570	2.3304
5.575	2.3264
5.580	2.3224
5.585	2.3384
5.590	2.3224
5.595	2.3424
5.600	2.3424
5.605	2.3224
5.610	2.3504
5.615	2.3304
5.620	2.3464
5.625	2.3384
5.630	2.3264
5.635	2.3464
5.640	2.3224
5.645	2.3424
5.650	2.3304
5.655	2.3504
5.660	2.3384
5.665	2.3224
5.670	2.3584
5.675	2.3384
5.680	2.3424
5.685	2.3624
5.690	2.3424
5.695	2.3464
5.700	2.3464
5.705	2.3464
5.710	2.3384
5.715	2.3384
5.720	2.3384
5.725	2.3504
5.730	2.3304
5.735	2.3664
5.740	2.3424
5.745	2.3464
5.750	2.3664
5.755	2.3464
5.760	2.3424
5.765	2.3584
5.770	2.3504
5.775	2.3504
5.780	2.3464
5.785	2.3584
5.790	2.3624
5.795	2.3464
5.800	2.3744
5.805	2.3464
5.810	2.3624
5.815	2.3504
5.820	2.3784
5.825	2.3104
5.830	2.3664
5.835	2.3624
5.840	2.3464
5.845	2.3624
5.850	2.3664
5.855	2.3624
5.860	2.3584
5.865	2.3624
5.870	2.3504
5.875	2.3744
5.880	2.3504
5.885	2.3584
5.890	2.3664
5.895	2.3424
5.900	2.3824
5.905	2.3584
5.910	2.3424
5.915	2.3624
5.920	2.3664
5.925	2.3784
5.930	2.3664
5.935	2.3744
5.940	2.3624
5.945	2.3664
5.950	2.3824
5.955	2.3664
5.960	2.3824
5.965	2.3784
5.970	2.3624
5.975	2.3584
5.980	2.3864
5.985	2.3784
5.990	2.3744
5.995	2.3664
6.000	2.3984
6.005	2.3744
6.010	2.3744
6.015	2.3824
6.020	2.3824
6.025	2.4104
6.030	2.3664
6.035	2.3984
6.040	2.3784
6.045	2.3504
6.050	2.3744
6.055	2.3824
6.060	2.3664
6.065	2.3824
6.070	2.3944
6.075	2.3584
6.080	2.3984
6.085	2.3784
6.090	2.3944
6.095	2.3744
6.100	2.3864
6.105	2.4104
6.110	2.3624
6.115	2.3944
6.120	2.3944
6.125	2.3864
6.130	2.4104
6.135	2.3944
6.140	2.3984
6.145	2.3984
6.150	2.3944
6.155	2.3864
6.160	2.3984
6.165	2.3864
6.170	2.4144
6.175	2.4024
6.180	2.3944
6.185	2.4184
6.190	2.3984
6.195	2.3944
6.200	2.4024
6.205	2.4024
6.210	2.4104
6.215	2.4024
6.220	2.4024
6.225	2.3984
6.230	2.3984
6.235	2.4184
6.240	2.4104
6.245	2.4304
6.250	2.4184
6.255	2.4184
6.260	2.4024
6.265	2.3944
6.270	2.4144
6.275	2.3944
6.280	2.3944
6.285	2.4184
6.290	2.4104
6.295	2.4024
6.300	2.4104
6.305	2.4224
6.310	2.4224
6.315	2.3864
6.320	2.4144
6.325	2.4384
6.330	2.3864
6.335	2.4224
6.340	2.3664
6.345	2.3944
6.350	2.3744
6.355	2.3864
6.360	2.3944
6.365	2.3664
6.370	2.3984
6.375	2.3864
6.380	2.3824
6.385	2.4224
6.390	2.3464
6.395	2.3944
6.400	2.3864
6.405	2.3824
6.410	2.4024
6.415	2.3944
6.420	2.3864
6.425	2.3624
6.430	2.3744
6.435	2.3784
6.440	2.3984
6.445	2.3944
6.450	2.3784
6.455	2.4144
6.460	2.4024
6.465	2.4144
6.470	2.4104
6.475	2.4104
6.480	2.4024
6.485	2.4104
6.490	2.4104
6.495	2.4144
6.500	2.4104
6.505	2.4304
6.510	2.4104
6.515	2.4144
6.520	2.4144
6.525	2.4024
6.530	2.4224
6.535	2.4224
6.540	2.4184
6.545	2.4384
6.550	2.4184
6.555	2.4384
6.560	2.4144
6.565	2.4544
6.570	2.4024
6.575	2.4464
6.580	2.4224
6.585	2.4344
6.590	2.4184
6.595	2.4344
6.600	2.4304
6.605	2.4504
6.610	2.4304
6.615	2.4664
6.620	2.4304
6.625	2.4304
6.630	2.4144
6.635	2.3944
6.640	2.4464
6.645	2.4384
6.650	2.4384
6.655	2.4464
6.660	2.4344
6.665	2.4384
6.670	2.4464
6.675	2.4384
6.680	2.4304
6.685	2.4464
6.690	2.4144
6.695	2.4664
6.700	2.4384
6.705	2.4304
6.710	2.4224
6.715	2.4504
6.720	2.4384
6.725	2.4464
6.730	2.4544
6.735	2.4344
6.740	2.4544
6.745	2.4464
6.750	2.4464
6.755	2.4384
6.760	2.4544
6.765	2.4584
6.770	2.4464
6.775	2.4464
6.780	2.4504
6.785	2.4504
6.790	2.4664
6.795	2.4544
6.800	2.4504
6.805	2.4464
6.810	2.4544
6.815	2.4384
6.820	2.4544
6.825	2.4544
6.830	2.4384
6.835	2.4744
6.840	2.4504
6.845	2.4704
6.850	2.4504
6.855	2.4704
6.860	2.4584
6.865	2.4584
6.870	2.4864
6.875	2.4664
6.880	2.4744
6.885	2.4824
6.890	2.4664
6.895	2.4704
6.900	2.4584
6.905	2.4824
6.910	2.4544
6.915	2.4824
6.920	2.4664
6.925	2.4664
6.930	2.4544
6.935	2.4664
6.940	2.4704
6.945	2.4584
6.950	2.4664
6.955	2.4584
6.960	2.4584
6.965	2.4584
6.970	2.4664
6.975	2.4664
6.980	2.4704
6.985	2.4744
6.990	2.4664
6.995	2.4584
7.000	2.4704
7.005	2.4664
7.010	2.4704
7.015	2.4544
7.020	2.4744
7.025	2.4584
7.030	2.4664
7.035	2.4824
7.040	2.4664
7.045	2.4704
7.050	2.4824
7.055	2.4704
7.060	2.4664
7.065	2.4664
7.070	2.4704
7.075	2.4704
7.080	2.4744
7.085	2.4664
7.090	2.4584
7.095	2.4824
7.100	2.4664
7.105	2.4744
7.110	2.4584
7.115	2.4744
7.120	2.4704
7.125	2.4584
7.130	2.4704
7.135	2.4544
7.140	2.4864
7.145	2.4704
7.150	2.4744
7.155	2.4744
7.160	2.4864
7.165	2.4744
7.170	2.4584
7.175	2.4744
7.180	2.4584
7.185	2.4704
7.190	2.4664
7.195	2.4664
7.200	2.4864
7.205	2.4504
7.210	2.4824
7.215	2.4544
7.220	2.4744
7.225	2.4704
7.230	2.4664
7.235	2.4744
7.240	2.4664
7.245	2.4664
7.250	2.4664
7.255	2.4704
7.260	2.4584
7.265	2.4664
7.270	2.4664
7.275	2.4744
7.280	2.4584
7.285	2.4864
7.290	2.4744
7.295	2.4704
7.300	2.4744
7.305	2.4664
7.310	2.4704
7.315	2.4744
7.320	2.4704
7.325	2.4864
7.330	2.4664
7.335	2.4864
7.340	2.4664
7.345	2.4824
7.350	2.4704
7.355	2.4744
7.360	2.4584
7.365	2.4704
7.370	2.4864
7.375	2.4504
7.380	2.4864
7.385	2.4664
7.390	2.4664
7.395	2.4664
7.400	2.4704
7.405	2.4824
7.410	2.4744
7.415	2.4704
7.420	2.4704
7.425	2.4664
7.430	2.4824
7.435	2.4744
7.440	2.4824
7.445	2.4824
7.450	2.4544
7.455	2.4904
7.460	2.4824
7.465	2.4704
7.470	2.4824
7.475	2.4744
7.480	2.4704
7.485	2.4744
7.490	2.4824
7.495	2.4704
7.500	2.4664
7.505	2.4824
7.510	2.4664
7.515	2.4744
7.520	2.4704
7.525	2.4744
7.530	2.4744
7.535	2.4704
7.540	2.4704
7.545	2.4824
7.550	2.4584
7.555	2.4744
7.560	2.4704
7.565	2.4864
7.570	2.4704
7.575	2.4704
7.580	2.4744
7.585	2.4824
7.590	2.4864
7.595	2.4744
7.600	2.4704
7.605	2.4744
7.610	2.4704
7.615	2.4704
7.620	2.4664
7.625	2.4664
7.630	2.4704
7.635	2.4744
7.640	2.4864
7.645	2.4704
7.650	2.4704
7.655	2.4664
7.660	2.4824
7.665	2.4664
7.670	2.4744
7.675	2.4704
7.680	2.4704
7.685	2.4824
7.690	2.4744
7.695	2.4704
7.700	2.4744
7.705	2.4744
7.710	2.4824
7.715	2.4744
7.720	2.4744
7.725	2.4664
7.730	2.4824
7.735	2.4704
7.740	2.4704
7.745	2.4864
7.750	2.4744
7.755	2.4744
7.760	2.4824
7.765	2.4744
7.770	2.4744
