0.000	4.086212722
0.005	4.086212722
0.010	4.086212722
0.015	4.081882785
0.020	4.086212722
0.025	4.086212722
0.030	4.086212722
0.035	4.086212722
0.040	4.086212722
0.045	4.086212722
0.050	4.086212722
0.055	4.086212722
0.060	4.081882785
0.065	4.086212722
0.070	4.086212722
0.075	4.086212722
0.080	4.086212722
0.085	4.086212722
0.090	4.086212722
0.095	4.086212722
0.100	4.081882785
0.105	4.086212722
0.110	4.081882785
0.115	4.086212722
0.120	4.086212722
0.125	4.086212722
0.130	4.086212722
0.135	4.081882785
0.140	4.086212722
0.145	4.081882785
0.150	4.086212722
0.155	4.086212722
0.160	4.086212722
0.165	4.086212722
0.170	4.081882785
0.175	4.086212722
0.180	4.086212722
0.185	4.086212722
0.190	4.086212722
0.195	4.086212722
0.200	4.086212722
0.205	4.081882785
0.210	4.081882785
0.215	4.081882785
0.220	4.086212722
0.225	4.086212722
0.230	4.086212722
0.235	4.086212722
0.240	4.086212722
0.245	4.086212722
0.250	4.086212722
0.255	4.086212722
0.260	4.086212722
0.265	4.081882785
0.270	4.086212722
0.275	4.086212722
0.280	4.086212722
0.285	4.081882785
0.290	4.086212722
0.295	4.086212722
0.300	4.086212722
0.305	4.086212722
0.310	4.086212722
0.315	4.086212722
0.320	4.081882785
0.325	4.081882785
0.330	4.081882785
0.335	4.086212722
0.340	4.081882785
0.345	4.086212722
0.350	4.081882785
0.355	4.086212722
0.360	4.086212722
0.365	4.086212722
0.370	4.081882785
0.375	4.081882785
0.380	4.086212722
0.385	4.081882785
0.390	4.081882785
0.395	4.086212722
0.400	4.081882785
0.405	4.086212722
0.410	4.086212722
0.415	4.081882785
0.420	4.086212722
0.425	4.086212722
0.430	4.086212722
0.435	4.086212722
0.440	4.086212722
0.445	4.086212722
0.450	4.081882785
0.455	4.086212722
0.460	4.081882785
0.465	4.086212722
0.470	4.086212722
0.475	4.081882785
0.480	4.081882785
0.485	4.086212722
0.490	4.086212722
0.495	4.086212722
0.500	4.081882785
0.505	4.086212722
0.510	4.086212722
0.515	4.086212722
0.520	4.081882785
0.525	4.086212722
0.530	4.086212722
0.535	4.081882785
0.540	4.086212722
0.545	4.086212722
0.550	4.086212722
0.555	4.081882785
0.560	4.086212722
0.565	4.086212722
0.570	4.081882785
0.575	4.086212722
0.580	4.086212722
0.585	4.081882785
0.590	4.081882785
0.595	4.086212722
0.600	4.086212722
0.605	4.086212722
0.610	4.081882785
0.615	4.081882785
0.620	4.086212722
0.625	4.086212722
0.630	4.086212722
0.635	4.081882785
0.640	4.081882785
0.645	4.086212722
0.650	4.086212722
0.655	4.086212722
0.660	4.081882785
0.665	4.086212722
0.670	4.086212722
0.675	4.086212722
0.680	4.086212722
0.685	4.086212722
0.690	4.086212722
0.695	4.086212722
0.700	4.086212722
0.705	4.086212722
0.710	4.086212722
0.715	4.081882785
0.720	4.086212722
0.725	4.086212722
0.730	4.086212722
0.735	4.081882785
0.740	4.086212722
0.745	4.086212722
0.750	4.086212722
0.755	4.081882785
0.760	4.081882785
0.765	4.086212722
0.770	4.086212722
0.775	4.086212722
0.780	4.086212722
0.785	4.086212722
0.790	4.081882785
0.795	4.086212722
0.800	4.086212722
0.805	4.086212722
0.810	4.086212722
0.815	4.086212722
0.820	4.081882785
0.825	4.081882785
0.830	4.081882785
0.835	4.081882785
0.840	4.081882785
0.845	4.086212722
0.850	4.086212722
0.855	4.086212722
0.860	4.081882785
0.865	4.086212722
0.870	4.081882785
0.875	4.081882785
0.880	4.081882785
0.885	4.086212722
0.890	4.086212722
0.895	4.081882785
0.900	4.086212722
0.905	4.081882785
0.910	4.086212722
0.915	4.081882785
0.920	4.086212722
0.925	4.086212722
0.930	4.081882785
0.935	4.086212722
0.940	4.086212722
0.945	4.086212722
0.950	4.086212722
0.955	4.081882785
0.960	4.086212722
0.965	4.086212722
0.970	4.081882785
0.975	4.086212722
0.980	4.086212722
0.985	4.086212722
0.990	4.086212722
0.995	4.081882785
1.000	4.086212722
1.005	4.086212722
1.010	4.086212722
1.015	4.086212722
1.020	4.086212722
1.025	4.086212722
1.030	4.086212722
1.035	4.081882785
1.040	4.086212722
1.045	4.086212722
1.050	4.086212722
1.055	4.086212722
1.060	4.086212722
1.065	4.086212722
1.070	4.086212722
1.075	4.086212722
1.080	4.081882785
1.085	4.086212722
1.090	4.081882785
1.095	4.086212722
1.100	4.081882785
1.105	4.081882785
1.110	4.086212722
1.115	4.086212722
1.120	4.081882785
1.125	4.086212722
1.130	4.081882785
1.135	4.081882785
1.140	4.086212722
1.145	4.086212722
1.150	4.081882785
1.155	4.081882785
1.160	4.086212722
1.165	4.086212722
1.170	4.081882785
